UUUUU,PPPPPPPPPPP,35
D,RRR,59
XXXXX,HHHHHH,79
R,AAAAA,18
JJJ,ZZZZZZZZZZZ,15
LLLLLLL,VVVVVVVVV,83
G,IIIIIIIIII,80
CCCCC,KKKKK,98
JJ,CCC,50
PPPPPP,LLLLLLL,37
PPPP,NNNNNNNN,61
DDDD,OOOOO,47
SSSSS,MMMMMMMMMM,39
O,UUUUUU,11
NN,FFFFFFFFF,44
FFFFFFFFF,LLLLLLLLL,59
PP,ZZZZ,17
I,LLLLL,78
UU,KKKKKKKKKK,94
ZZZ,ZZZZ,71
UUUUUU,MMMMMMMM,31
GGGGGGG,BBBBBBBBBBBB,57
LL,EEEEEEEEEEEE,83
DDDDDDD,QQQQQQQQQQQ,9
HHHHHH,YYYYYYYYYY,55
QQQ,UUUUU,53
YYY,UUUUUUUU,80
QQ,XXXX,61
DDDD,FFFFFFFFFF,65
LLLLLLLL,YYYYYYYY,93
QQQ,KKKKKKK,29
F,WWWWWWW,20
BBB,DDDDDDDDDDDD,56
QQQQ,MMMMM,20
EE,QQQQQQQQ,93
TTTT,JJJJJJJ,19
NNN,OOOOOOOOO,73
B,TTTTTTT,92
RRR,EEEEEEEEE,4
UUU,BBBBBBBBBBBB,17
SSSSSSSSSSS,BBBBBBBBBBBB,45
XXXXXXXXX,UUUUUUUUUUU,50
JJJJJ,VVVVVVVVVVV,35
UUUU,IIIIIIIIIII,45
GGGGGG,UUUUUUUU,76
HHHHHHHH,FFFFFFFFFFFF,34
KKKKKKKKKKK,PPPPPPPPPPP,80
HHHHHHHH,UUUUUUUUU,2
TTTT,PPPPPPPP,3
RRRRRRRRR,YYYYYYYYYYY,82
EEEEE,HHHHHHHHHHH,83
BBBBBB,CCCCCC,72
CCCCCCCC,WWWWWWWWWWW,17
ZZZZZZZZ,KKKKKKKKK,85
JJJJ,UUUUUUUUUUU,50
DDD,LLLLLLLL,51
YYY,JJJJJJJ,64
DD,RRR,14
SSSSSSS,EEEEEEEEEEEE,55
YYYYYYY,YYYYYYYYY,82
PPPPPPPP,CCCCCCCCCC,87
HH,QQQQQQ,96
GGGGGG,VVVVVVVVVVV,79
TTTTTTTTT,JJJJJJJJJJJ,3
SS,UUUUUUUU,95
NN,SSSSSS,89
FFFFFF,FFFFFFFFF,94
G,OOOOOOOOO,62
SSS,UUUUUU,8
ZZZZZZ,LLLLLLLLLLLL,45
BBBBBBBBB,NNNNNNNNN,15
ZZZ,FFFFFF,32
FFFFFF,HHHHHHHH,21
UUUUUUU,AAAAAAAAAAAA,78
MMMMM,YYYYY,67
CC,HH,79
JJJJJ,MMMMMMMM,17
BBB,YYYYYYY,65
BB,FFFFFFFFFF,66
AAAA,AAAAAAAAA,56
PPPP,CCCCCC,79
JJJ,WWWWWWW,14
OOOOOOOOOO,WWWWWWWWWW,7
TTT,WWWWWWWW,48
N,RRRRRR,24
GGGGGGGGGG,PPPPPPPPPP,11
RRRR,LLLLLLL,8
YYYYYY,GGGGGGGG,16
HHHHHHH,QQQQQQQQQ,23
CCCCCCCC,DDDDDDDD,15
FFFFFFFFF,LLLLLLLLLLLL,94
U,FFFF,94
L,WWWWWWWWWWW,2
UU,AAAAAAAAA,19
YYY,CCCCCCCCCC,29
CCCCC,KKKKKKKKKKKK,77
PP,PPPPPPPPPPP,95
RRR,IIIIIIIIIII,25
DDDDDD,PPPPPPP,99
AA,KKKK,79
NNNNNNNNNN,IIIIIIIIIII,26
SSSSSS,VVVVVVVV,70
YYYYYYYY,PPPPPPPPP,19
EEE,WWWWWWWWW,2
FF,CCCCCC,96
PPP,ZZZZ,99
VVVVVVVV,GGGGGGGGGGG,36
EEEE,HHHHHHHHHHHH,68
KKKKKKKKK,SSSSSSSSS,12
KKK,KKKKK,21
KKKKK,AAAAAAAAA,14
OOO,CCCCCCCCCCC,82
I,YYYYY,38
NNN,TTTTTTTTTTT,86
KKKKKKKK,SSSSSSSS,27
PP,IIIIIIIIIII,64
QQ,JJJJJJJJJJJ,51
JJJJJJ,VVVVVVVV,59
EEE,UUUUU,2
EEEE,PPPPPPPPP,74
VVV,WWWWWW,83
DD,GGG,95
M,ZZ,68
BBBBBBBBB,VVVVVVVVVV,58
AA,VVVVVVV,70
BBB,EEE,76
HHHHHHH,ZZZZZZZ,93
RR,XXXXXXXXX,91
EEEEEEEEEE,VVVVVVVVVV,76
Z,YYYYYYYY,27
SS,RRRRRRRRRRR,92
DDDDDDDD,LLLLLLLL,68
YYYYYYY,SSSSSSSS,23
F,EE,53
UU,CCCCCCCCCC,20
H,TTT,18
JJJJJJJJ,LLLLLLLLLL,17
XXXXX,FFFFFFFFFFFF,59
OOO,AAAAAAAAAA,47
DDDDDDDDD,NNNNNNNNNN,11
EEEEEE,GGGGGGGGGGGG,78
FFFFFFFF,EEEEEEEEE,38
HHH,LLLLLLLLL,41
JJ,YYYYYYYYY,3
KKKK,ZZZZZZ,85
PPPPPP,JJJJJJJ,14
CCCCCCCC,MMMMMMMMMMMM,64
UUUUU,QQQQQQQQQ,12
WWW,MMMMMM,50
FFFF,QQQQQQQQQQ,51
EEEEEEEE,SSSSSSSSSSS,33
X,GGGGGGG,55
QQQQ,WWWWWWWWW,14
EEEE,GGGGG,59
GGGGGGGGGG,ZZZZZZZZZZ,1
OOOOO,RRRRR,78
B,CCCCCCCCCCCC,74
AA,MMMMMMMMMMM,76
CCCCC,JJJJJJJ,2
QQQ,RRRRRRRRRR,54
QQQQQQQQ,YYYYYYYYYY,7
OOOOOOOOO,XXXXXXXXX,36
BB,IIII,75
QQQQ,UUUUU,14
ZZZZ,BBBBBBB,88
LLLL,KKKKK,65
NNNNNNNN,OOOOOOOOO,67
CCCCCCCCCC,CCCCCCCCCCCC,14
EEEEEEEE,RRRRRRRRR,65
B,II,57
OOOO,MMMMM,4
QQQQ,OOOOOO,27
SS,RRRRRR,94
EE,FFFFFFFFFF,20
UU,CCCCCCCCCCCC,78
GGGG,TTTTT,15
EEEEEEE,JJJJJJJJJJJJ,4
VVVVVVV,LLLLLLLL,74
FFFFFFFFFF,MMMMMMMMMMM,70
Q,GGGGGGGGG,59
WW,GGGG,72
XXXXXXXXX,AAAAAAAAAAA,17
A,IIII,20
QQQQ,GGGGGGGG,27
NNNNNN,KKKKKKKKK,45
HHHHHHHH,HHHHHHHHHHH,72
OOOOOOOO,JJJJJJJJJJJ,47
NNNN,YYYY,40
GGGGGGG,KKKKKKKKK,56
RRRR,WWWWW,55
NNNNN,BBBBBBBB,82
DDDDDDD,HHHHHHH,48
EEEEEEEEE,NNNNNNNNN,23
L,AAAAAAAAAAAA,10
DDDDDDD,EEEEEEE,49
W,LLLLLLLLLL,24
N,GGGGGGGGGG,3
BB,DD,39
EEEEEEE,BBBBBBBBBB,74
K,MMMMMMMM,65
DDDDDD,LLLLLLLLLL,88
CCCCCCCC,RRRRRRRRRRR,51
RR,III,68
A,BB,3
LLLLL,TTTTTTTT,79
X,UUUUUUU,15
A,TT,46
HHHHHHHH,KKKKKKKK,7
IIIIIIII,LLLLLLLLLL,4
OOOOOOOOO,DDDDDDDDDD,13
UU,CCCCC,98
Z,QQ,10
JJ,VVVVVVVV,58
FFF,MMMMM,76
HH,XXXXXXXXXXX,24
PPP,PPPP,55
VV,BBBBBBB,97
QQQQQQQQQ,EEEEEEEEEEEE,64
GGGGG,WWWWWW,44
JJJJJJ,FFFFFFFFFFFF,6
T,JJJ,1
OOOO,WWWWW,63
DDDDD,HHHHHHHHH,12
BBBBBBBBBB,VVVVVVVVVV,85
XXX,NNNNNNNNN,74
SS,DDDDDDDD,3
CCC,XXXXXXXX,91
BBBBB,RRRRRRRRR,34
II,SSS,20
OOOOOOO,HHHHHHHHH,56
B,JJJJJJJ,49
AAAAA,MMMMMMM,62
CC,UUUUUUUU,2
P,TTTTTTTT,87
CCCCC,RRRRR,93
SSSSSSSS,BBBBBBBBBBB,23
CCCCCCC,BBBBBBBBB,50
TTTT,KKKKKKKKKK,88
W,OO,17
XX,BBBBBBBB,36
Y,KKKKK,55
AAAAAAAAAAA,AAAAAAAAAAAA,41
BBBBBBB,OOOOOOO,52
L,KK,31
NNNNNNN,BBBBBBBBB,24
ZZZ,TTTTTTTTTTT,27
YY,EEEEEE,58
UUUUU,BBBBBBBBBBBB,14
TTTTTT,BBBBBBBBBBBB,53
HHH,III,25
J,UUUUUUUUUUU,16
PPPPPP,IIIIIII,94
YYYYYYY,GGGGGGGGGGG,54
JJJJJJJJJJ,LLLLLLLLLLLL,61
GG,NNNNNNNN,2
II,NNNNN,96
IIII,ZZZZZZZZZZ,91
UUUU,AAAAAAAAAA,83
N,VVVVVV,73
MMMMMMMMMM,OOOOOOOOOO,37
DD,GGGGGGGGGG,81
BBBBBB,WWWWWWWW,89
CCCCC,YYYYYYY,93
SSS,BBBBB,28
FF,CCCC,24
K,EEEEEEEE,45
XXXXXXXXXX,TTTTTTTTTTT,31
KKKKK,EEEEEEE,11
WW,VVV,44
XXX,KKKKKKKK,97
HHHHHHH,RRRRRRRRRR,39
PPP,KKKK,93
I,QQQ,98
BBB,TTTTTTTTTT,81
NNN,RRRRRRRR,50
UUUU,EEEEEEEEEEE,9
PPPPPP,UUUUUU,23
KKKKKKKKKK,YYYYYYYYYYY,91
SSSSS,PPPPPPPP,89
QQ,HHH,81
RRRRR,GGGGGGGGGGGG,99
FFFFFFF,QQQQQQQ,10
AAAAA,RRRRRRRRRRR,100
XXXXX,HHHHHHHHHHH,97
BBBBB,IIIIIII,75
SSSSSSS,GGGGGGGGGGGG,35
GGGGG,FFFFFFFFFFF,69
CCCCCC,DDDDDD,19
SSSSSSSSSS,PPPPPPPPPPP,64
QQQQQQ,DDDDDDD,60
SS,FFFFFF,34
SSSSSSSS,KKKKKKKKK,61
CCC,LLL,39
KKKKKK,DDDDDDDDDD,30
JJJ,DDDDDDDD,62
NNN,YYYYYYY,16
HHH,ZZZZZZZZZZ,35
WWW,YYYYYYYY,1
B,YYYYYYY,6
PPP,PPPPPPPPPPP,41
K,KKKKKK,25
LLLLLLLLLL,EEEEEEEEEEEE,46
UUUUUUU,BBBBBBBBBB,100
H,WWWWWWWWWW,19
QQ,III,4
KK,YYYYYYYYYYY,21
AAAAAAA,DDDDDDDDD,64
RRRRRRR,RRRRRRRR,25
FFF,NNNNN,21
YY,OOOOOOOOOO,93
BBBBBBB,OOOOOOOOO,59
DDDDDDDDDD,CCCCCCCCCCCC,31
IIIIIIIIII,VVVVVVVVVVV,83
DDDD,KKKKK,73
KKKKKK,XXXXXXXXXX,67
YYYYYYYYY,XXXXXXXXXX,18
Y,HHHHHHHHHHH,26
BBBB,NNNNNNNNNNN,10
EE,KKKKKKKKKK,78
QQQQ,CCCCCCCCCCC,69
CC,MMMMMMMMM,2
CC,MMM,71
WWWWWW,BBBBBBBBBBBB,22
H,FFFFFFFFF,1
ZZZZZZ,CCCCCCC,67
EEE,KKKKKKKKKKKK,48
JJJJJJ,EEEEEEE,66
B,YYYYY,6
EE,LLLLLLLLLLL,15
III,FFFFFFFFFF,13
QQQQQQQQQQ,XXXXXXXXXX,4
OO,MMMMMMMMMM,99
YYYYYY,KKKKKKKKKKK,76
WWWWWWW,JJJJJJJJ,2
JJ,XXXXX,78
III,RRR,12
Z,CCCCCCCCCC,100
CC,SS,23
GG,JJJJJ,27
ZZ,OOOOO,3
GG,HHHHHHHHHHHH,41
KKKK,KKKKKKKKKKK,19
RRR,KKKKKKKK,16
EEEEE,EEEEEE,1
G,DDDDDD,13
TTTTTTTTTT,HHHHHHHHHHHH,94
QQQQQQQ,SSSSSSSS,32
JJJ,UUU,6
LLLLLLLL,VVVVVVVVVVV,9
YYYYYY,ZZZZZZZZZZ,56
WW,JJJ,75
YYYY,DDDDDDDD,89
PPPP,EEEEEEEEEE,20
PPPPP,OOOOOO,46
Y,VVVVVVVVVVV,2
ZZZZ,BBBBBBBBBB,3
KKKK,GGGGG,40
U,SSSSSSSSSSS,42
KKKK,MMMMMM,19
B,RRRRRRR,85
N,RRR,22
BBBB,WWWWWWWWWWW,40
YYYYYYY,CCCCCCCCCCCC,80
EE,AAAAAAAAA,54
LLLLLLLLL,ZZZZZZZZZ,31
HHHH,IIIIII,21
GG,CCCCCCCCCCC,69
TTTT,KKKKKKKKKKK,66
NNNNNNNNNNN,OOOOOOOOOOO,73
MM,SSSSSSSS,48
Q,UUUUUUUUUUU,8
SSSSS,VVVVVV,6
U,PPPPPP,41
MM,OOOOOOOOOOO,54
AAAAA,TTTTTTT,82
BBBBBBBBB,CCCCCCCCCCC,89
SSSS,RRRRRR,39
FFF,VVV,22
NNNNNN,BBBBBBBBBBB,61
KKKKKKKKK,RRRRRRRRR,37
GG,UUUUUUUUU,11
LLLLL,VVVVVV,8
DDDDD,FFFFFFFFFFFF,42
NN,HHHHHHHHHH,55
LLLL,SSSSSSSSS,13
BBBBBBB,VVVVVVVVVVV,8
R,WWWWWWWWWW,62
PPPPP,TTTTTTTTTT,54
IIII,RRRRRRRR,83
TTTT,YYYY,54
AA,NNNNNN,81
V,LLLLLLLLLLLL,30
UU,OOOOOOOOO,19
H,WWWWW,50
DD,SSSS,24
UUUUUUU,GGGGGGGGGGG,40
G,JJJJJJJJJJJ,85
XXXXX,QQQQQQQQQQQ,55
VVVVVVVV,JJJJJJJJJJJJ,78
IIIIIII,OOOOOOOOOOO,58
C,T,10
BBBBBBB,KKKKKKKKKK,81
B,XX,54
TTTTTTTT,JJJJJJJJJ,36
RRRRRRR,AAAAAAAA,4
DDDDD,WWWWW,78
NNN,EEEEEEEE,93
QQQQQ,BBBBBBBBB,53
EE,LLLLLLL,60
QQQQQQQQQQ,HHHHHHHHHHHH,90
SSS,IIIIIIIII,12
HH,WW,28
SSSS,VVVVVVVVV,90
TT,OOOOOO,37
III,IIII,22
EEE,QQQQQQQQ,86
FFFFFFF,UUUUUUUUUU,65
YYYY,QQQQQQQQ,67
CC,YYYYYYYY,12
TTT,HHHHHH,5
AAAAAAAAAA,TTTTTTTTTTT,55
QQQQQ,TTTTTTTT,23
RRRRRRR,JJJJJJJJJJJ,47
EE,RR,75
HH,DDDDDDDDD,35
SSSS,WWWWW,68
QQQQQ,GGGGGGGG,97
TTT,BBBBBBBB,67
O,YYY,56
D,GGGGGG,27
SSSSSSS,BBBBBBBBB,4
RRR,QQQQQQ,52
ZZZ,DDDD,82
AAA,OOOOOOOOOO,5
LLLL,IIIIIIIIIII,8
OO,EEEEEEEE,65
NNNNNNN,DDDDDDDD,27
QQQQQQQQ,PPPPPPPPP,16
QQQQQQQ,VVVVVVVVVV,88
SSSSSSSSS,GGGGGGGGGG,7
CCCCC,PPPPPP,89
LLLLLLL,DDDDDDDDD,22
P,ZZZZ,1
Y,EEEEEEEEEE,10
FFFF,BBBBBBBBBB,71
JJJJ,PPPPPPPPPP,52
MMMMMMM,DDDDDDDDD,35
LLLL,KKKKKKKKKKK,69
LLLLLLLLLL,VVVVVVVVVVV,63
TT,TTTTTT,32
WWWWWW,SSSSSSSSS,45
NNNNNN,EEEEEEEEEEEE,84
BBBBB,IIIIIIIIII,84
N,BBBBBBBBBB,99
GG,PPPP,100
IIIII,YYYYYYYY,65
TTTTT,AAAAAAAAAA,19
DDDD,BBBBBBBBBB,93
GGGGGG,NNNNNNNNNNN,66
LLLLL,AAAAAA,8
MMMMMMMM,QQQQQQQQ,77
EEE,SSSSSSSS,27
AA,WWW,13
N,PPPPPP,70
YYYYYYYY,RRRRRRRRRRR,82
VVVVV,MMMMMMMM,97
V,NNNNNN,86
LLL,GGGGGGGGG,91
MM,DDDDDD,18
JJJJJJJ,KKKKKKKKKKK,17
UUUUU,NNNNNNNNNN,12
BB,LLLLLLLLLLLL,70
AA,GGGGGGGG,3
C,O,75
UUUUUUUU,GGGGGGGGGGGG,62
ZZZZ,XXXXXXX,2
CCCC,PPPPPPP,81
MMMMMM,EEEEEEEE,84
SSSS,BBBBB,51
AA,UUU,40
XX,UUUUUUUUUU,43
DDDD,XXXXXXX,63
UUUU,SSSSS,81
HHHH,TTTTTTTTT,18
KK,XXXXX,16
MM,OOOOOOOOO,70
GG,KKK,40
TTTTTTTT,VVVVVVVVV,16
BB,DDDD,7
WWWW,IIIII,27
BBBBBB,RRRRRRRRRR,51
DDDD,JJJJJJJJ,33
XX,GGGGGGGGGG,50
YYY,WWWWWW,37
GGGGG,SSSSSSSSSSS,82
LLLLLLLLLL,WWWWWWWWWW,30
UUUUUUUUUU,OOOOOOOOOOO,47
FF,HHHHHHHHHHH,53
KK,EEEEEEEEEEE,18
KK,FFFFFFFFFFFF,77
IIIIII,JJJJJJJ,26
QQQQQQQQQ,YYYYYYYYYYY,41
TTTTT,RRRRRRRRRR,29
RRRRR,RRRRRRRRRRR,2
UUUUU,GGGGGGGGGGG,78
LLLL,WWWWWWW,60
OOOOOOOO,EEEEEEEEEE,89
FFF,UUUUU,17
JJJ,RRRRRRRR,81
GGGGG,PPPPPP,81
OOOOOOOOOO,CCCCCCCCCCCC,52
R,DDDDDD,100
IIII,LLLLLLLLLLLL,77
VVVV,UUUUUUUUU,73
SSSSSSSSS,IIIIIIIIIIII,63
RRRRRRRRRRR,JJJJJJJJJJJJ,84
Q,NNNNNNNN,37
GG,HHHHHHHHHH,70
A,JJJJJJJJJJ,99
PPPP,JJJJJJJJJJJ,35
AAAAAAAA,YYYYYYYYY,40
M,QQ,2
NNNNNNNNN,GGGGGGGGGG,83
CCCC,NNNNN,51
A,YYYYYYYYY,29
PPPPPPPPPP,PPPPPPPPPPP,76
OOOOO,QQQQQQ,53
A,SSSS,69
MMMMMMMMM,ZZZZZZZZZZZ,33
YYY,LLLLLLLLLL,43
TTTTT,FFFFFFFFF,20
DDD,MMMMMMMMMMM,47
YY,RRR,30
RRRR,BBBBB,14
AAAAAAAA,MMMMMMMMMMM,24
KKKKKKKK,HHHHHHHHHHH,22
D,FFFFFF,59
QQQQ,KKKKKKKKKKKK,7
ZZZZ,OOOOOOO,90
OOOO,EEEEE,8
P,NNNNNNN,34
TT,YYYYYYYYY,49
SSSS,DDDDDDDDDDDD,56
JJJJJJJJJ,XXXXXXXXX,75
PPPPPPP,OOOOOOOOO,43
RR,OOOOOO,20
WWWWW,VVVVVVVVVVV,88
NNNNNNN,LLLLLLLLLLLL,13
AAAA,LLLLLL,95
GG,TTTTT,4
ZZZZ,DDDDDDDD,79
CCCCCCC,NNNNNNNNNN,15
LLLLLL,FFFFFFFFFFFF,49
SSSSSSSSS,UUUUUUUUU,94
VVVVVVVVVV,LLLLLLLLLLLL,31
UUUUUUUU,CCCCCCCCCCC,36
A,Q,50
TTT,EEEEE,48
NNN,KKKKKK,71
C,AAAA,43
SSSSSSSSSSS,HHHHHHHHHHHH,55
RR,FFFFFFFFFFFF,58
FFFF,NNNNNNNNNN,28
AAAAAA,EEEEEE,5
T,ZZZZ,93
OO,RRRRRRRRR,100
QQ,HHHH,61
DDDDDD,AAAAAAAA,59
TT,DDD,62
FFFFFFFF,MMMMMMMMM,40
R,TTTTTT,66
OO,PPP,64
S,QQQQQQQQQQ,35
JJJJJJJ,HHHHHHHHHHHH,25
XX,XXXXXXXXX,72
CCCCC,BBBBBBBBB,4
RRRR,JJJJJJJJJJ,32
EEEEEEE,BBBBBBBB,49
J,LLLLL,56
GGGG,CCCCC,47
HHHHH,QQQQQQQQQQ,72
QQQQQ,OOOOOO,44
QQQQQ,QQQQQQQQQQ,17
III,VVVVVVV,38
CC,DDDDDD,8
RRRR,KKKKKKK,76
PPP,CCCCCC,32
UUUU,NNNNNNNNN,99
BBBBBB,GGGGGGGGGG,92
ZZ,FFFFFFF,68
EEEE,HHHHHH,72
WWWWWWWW,ZZZZZZZZ,41
TTT,EEEEEEEEE,51
LLLLL,NNNNN,38
RRRRR,WWWWW,6
MMMMM,OOOOOOOOOO,24
EE,CCCCCCCCCCC,68
MM,AAAAAAAAAA,71
CCCC,LLLLLL,43
H,QQQQQQQ,78
K,VVVVVVVVVVV,60
LLLLL,VVVVVVVVV,69
ZZ,YYYYYYY,24
DDDDDDDD,QQQQQQQQQQ,12
QQQQQ,UUUUUUUU,95
FFFF,YYYYYYYYYYY,95
LLLLLL,AAAAAAAA,14
JJJJJJ,YYYYYY,1
SSSSSSS,ZZZZZZZZZZ,5
FFFFF,IIIII,89
NNN,IIII,79
DD,DDDDDDDD,39
QQQQQQQQQ,TTTTTTTTTT,65
U,EEEEEE,49
OOOOOO,XXXXXX,89
AAA,HHHHH,87
TTTTT,VVVVV,59
JJ,UUUUU,57
L,PPPPPPPPPP,41
AA,RRRRRR,2
DDD,QQQQQ,46
KKKKKKKK,LLLLLLLLL,41
AAA,YYYYYY,9
OO,UU,89
SSSSSSSS,FFFFFFFFF,95
Z,HHHHHH,30
JJ,FFFFFF,36
DDDD,PPPPPPPPP,38
NNNNNNNNN,AAAAAAAAAA,32
WWWWWWW,YYYYYYY,94
BBBBB,SSSSSSSSS,37
O,TTTTTTTTT,60
KKKKKKKKKK,WWWWWWWWWWW,12
JJJJJJ,DDDDDDDDDDD,3
RR,SSSSS,73
DDDDD,PPPPPPP,51
AAAAAAA,UUUUUUUU,2
PPPPPPPP,NNNNNNNNN,81
KKKKKKK,QQQQQQQQQQ,5
TTTTTTTTT,RRRRRRRRRRR,7
EE,MMMMMMMMMM,57
SSS,UUUUU,32
FFFFFFF,KKKKKKKKKK,40
HHHHHHH,TTTTTTT,56
FFFFFFFFFFF,MMMMMMMMMMMM,69
NN,OOOOOOOOOOO,30
II,YYYYYYYYY,93
RRRRRR,HHHHHHHHHH,41
K,L,95
EEE,RRRRRRRRRRR,67
FFFFFFF,GGGGGGGG,17
AAA,CCCCCCCCC,36
PPPPPPP,KKKKKKKK,55
HHHHHHHHHHH,GGGGGGGGGGGG,16
JJJJJJJ,IIIIIIIIIIII,74
O,KKKKKKKKK,50
QQQQQ,WWWWWWWW,17
TTTTTTT,VVVVVVVVVV,16
CCCCCCCC,CCCCCCCCCCC,43
K,IIIIIIII,52
RRRRRRR,CCCCCCCCC,32
YYYYY,MMMMMMMMMMM,42
QQQQQ,JJJJJJJJJJ,16
VVVVVV,XXXXXXX,36
T,SSSSSSSSSSS,26
S,UUUUUUU,64
H,NNNNNNNNNN,82
CCCC,JJJJJJ,84
FFF,CCCCCCCCC,94
BBBBBBBBB,FFFFFFFFFFFF,69
YY,VVV,29
NNNNNNNN,MMMMMMMMM,69
FFFF,TTTTTTTT,61
SSSSSSSSSSS,LLLLLLLLLLLL,68
DDD,EEE,89
VVV,AAAAAAAAA,54
SSSS,AAAAAAAA,78
OOOOOO,JJJJJJJJJ,90
UUUU,XXXXXXXXXX,37
WWW,VVVVVVV,62
T,HHHHHHHHHHHH,22
R,JJJJ,40
QQQQQQ,MMMMMMM,13
T,YYYYYY,45
X,FFFF,87
LL,MMMM,65
LLLLLLL,YYYYYYYYYY,47
QQQQQ,SSSSSSSSSS,1
Z,QQQQQQ,94
BBBBBB,EEEEEEEEEEE,18
PP,BBBBBBBBB,84
DDDDD,ZZZZZZZZZ,49
NNNNNN,XXXXXXXXXXX,19
YYYYYYY,TTTTTTTT,80
CCCCCCCCCC,KKKKKKKKKK,58
UUUU,TTTTTTTTTT,93
OOOO,AAAAA,43
GGGGGGG,RRRRRRRRRR,46
XXX,CCCCCCCCCCCC,67
QQQQQQQ,TTTTTTTTT,94
VVVVVVVVV,PPPPPPPPPP,57
DDDDDD,VVVVVVVVVV,87
ZZZZZZZZZZ,CCCCCCCCCCC,58
I,OOOOOOO,15
YY,GGGGG,66
OOOO,OOOOOOOO,82
M,DDD,10
BBB,XXXXXXXXX,95
PPPP,BBBBBBBB,3
UUU,PPPPPPPPP,55
FFF,JJJJJJJJJJ,61
HHHHHH,MMMMMMMMM,76
GGGG,QQQQQQ,16
YYYYY,KKKKKKKK,6
EEEEEEEEEE,FFFFFFFFFFFF,63
PPPP,WWWW,74
TTTTT,MMMMMMMMM,15
MMMMM,JJJJJJ,74
Q,PPPPPPPPPP,61
T,IIIIIIIIII,3
UUUUUU,GGGGGGGGGG,54
XXX,UUUUUUUUUUU,2
YYYY,FFFFFFFFFFF,5
H,CCCCCCCC,51
TTT,TTTTTTTTTTT,93
KKKKK,RRRRRR,95
X,Y,17
WWWW,SSSSS,1
WWWWWWWW,FFFFFFFFFFF,68
G,PPPP,79
GGGGGGGG,YYYYYYYYY,67
FFFFFF,CCCCCCCCCCC,27
DD,RRRRRRRRRRR,75
JJJJJ,KKKKKKKKKK,8
WW,YYYYYY,36
M,GGGGGGGG,90
UUUUU,XXXXXXXXXXX,40
YYYYYYYYYY,ZZZZZZZZZZ,31
QQQQQ,KKKKKKKKK,99
LLLLLLLL,LLLLLLLLLLLL,87
KKKKKKKKK,LLLLLLLLLL,52
AAAAA,TTTTTTTTTTT,42
KKK,WWWWWWWWWWW,68
XXXXXX,AAAAAAAAAA,48
NN,MMMMM,38
Z,MMMMM,14
VVV,BBBBBBBB,41
QQQ,BBBBBBBBBB,87
GGGGG,FFFFFFFFFFFF,27
FFFFFFF,XXXXXXXXXX,79
DDDD,ZZZZZZZZZZZ,40
K,BBBBBBBBBBBB,9
LLLLLL,JJJJJJJ,44
QQQQQQQ,KKKKKKKKKK,23
B,NNNN,99
E,GGGG,58
MMMMM,ZZZZZZZZZ,16
ZZZZZZZZ,EEEEEEEEEE,96
GGGGG,QQQQQQQQQ,41
DDDDD,GGGGGGGGGGGG,17
EEEEE,DDDDDDDDD,74
WWWWWW,WWWWWWWW,22
UUUU,DDDDDDDDDDDD,44
GGGGGGGGGG,OOOOOOOOOO,49
WWWWWWW,HHHHHHHHHH,59
X,AA,34
KKKKK,IIIIII,87
JJJJJ,NNNNNNN,47
WWWWWWW,BBBBBBBBB,82
JJJJJJJJ,TTTTTTTTTT,50
VVVV,TTTTTTT,42
NN,SSSS,70
KK,LLL,14
LLLLLLLLL,HHHHHHHHHHH,37
CCCC,HHHHHHHHHHHH,45
QQQ,OOOOOO,46
MMMMMMM,JJJJJJJJJ,91
MMMMM,KKKKKKKKKKK,80
X,YYYYYYY,38
RRR,MMMMMMMMMM,34
J,NNN,93
WW,GGGGGGGGGGGG,96
GG,BBBBBBBBBBBB,65
W,CCCCCCCCCCC,56
SS,QQQQQQQQ,62
OOOO,TTTTTT,10
QQQQQ,PPPPPPPPP,6
III,QQQ,76
SSS,ZZZ,77
HHH,KKKKKKKKKKKK,34
PPP,WWWWWWWW,73
MM,HHHHHHHHHH,83
GGGGGG,XXXXXXXXX,23
ZZZZZZ,FFFFFFF,63
AA,DD,51
BBBBBBBBBBB,RRRRRRRRRRR,42
DDDDDDDD,NNNNNNNNNNN,53
CCCCCCCC,EEEEEEEEEEE,17
TT,PPPPP,58
SSSSS,YYYYYYYY,25
XX,BBBBBBBBB,34
OOO,LLLLLLLLLLL,60
G,DDDDDDDDDDDD,53
WWWWWWWWWW,AAAAAAAAAAA,40
TTTTTT,YYYYYYYYY,68
WWWWWW,FFFFFFFFF,79
TTTTT,QQQQQQQQQQ,42
DDDD,SSSS,48
EEEEEEEEEE,TTTTTTTTTTT,61
D,BBBBBBBB,87
CC,TTTTTTT,9
YY,MMMMM,59
XXX,LLLLLLLLLLLL,29
EEEEEEEE,VVVVVVVVVVV,49
YYY,JJJJJJJJJ,73
II,CCCCCCCCCCCC,86
BBB,XXX,62
OOOOO,EEEEEEEEEEE,42
RRRRRR,CCCCCCC,47
IIIIIII,VVVVVVVVVV,53
QQQQQQQ,ZZZZZZZZZZ,93
H,LLLLLLL,60
B,XXXXX,50
RRRR,TTTT,45
YYY,MMMMMM,92
NNNNN,LLLLLLLLL,63
KKKKKKK,QQQQQQQQQ,62
OO,RRRRR,18
C,LLLLLLLLLLL,21
CC,FFF,83
DDD,IIIII,55
YYYYY,ZZZZZZZZ,23
